"msoa11cd","covid19","p80up","pblack50up","pasian50up","incomescore19","higheredu","pcarehm","pm251418","so21418","nox","countDays","allpop","la","utla","p5064","p6579","morbidity","pindian","ppakbang","pblack","pchinese","so21418.1","nox.1","pcareservice","psale_cust","pprocess_plant","pelementary","pbus","ptrain","ptube","personkm2","meanUVAJAN01APR17","meanUVAJAN01APR17_100","Meantempwinter"
"E02001670",2,5.768025,2.007835,0.3917728,0.3052923,0.948183,0.672043,8.107,2.131,20.172,43,6380,"E08000019","E08000019",18.7931,10.56426,144.3995,0.1344086,0.7560484,4.771505,0.1512097,2.131,20.172,14.97994,12.4387,11.05662,17.92243,12.2117,0.4127215,3.811605,4494.716,402.7959771,4.027959771,3.9799526532491
"E02001671",0,6.113537,0.9255688,1.234092,0.0852167,0.8985815,0,8.518,2.099,21.241,43,5725,"E08000019","E08000019",26.62009,19.42358,118.6979,0.4694049,0.4861693,1.307628,0.7544007,2.099,21.241,9.105691,10.82927,7.577236,8.455284,4.895105,0.5463287,6.66521,2895.223,408.2914286,4.082914286,4.29087845484416
"E02001672",2,8.884933,0.2264151,0.2641509,0.110897,0.9139405,0.9891357,8.365,2.171,20.61,43,6179,"E08000019","E08000019",21.11992,15.39084,111.8588,0.1945841,0.4702449,0.8269823,0.1297227,2.171,20.61,10.23423,11.02703,7.63964,10.45045,5.10014,0.372613,8.872846,3477.915,404.1643886,4.041643886,3.9628369808197
"E02001673",1,4.242082,0.4461796,0.3904071,0.0620824,0.8852501,1.286403,9.063,2.791,22.664,43,5304,"E08000019","E08000019",26.20664,12.16063,121.9745,0.2680007,1.000536,0.6610684,0.1786671,2.791,22.664,8.070501,10.69882,7.575758,7.173779,2.916765,0.4979843,4.149869,2315.046,408.53664,4.0853664,4.38074461619059
"E02001674",9,8.191048,0.7460831,0.3730415,0.0722649,0.8567457,0.9880515,8.053,2.054,20.325,43,8668,"E08000019","E08000019",23.45408,19.07014,107.8031,0.2068015,0.6778493,0.9995404,0.1263787,2.054,20.325,8.135199,8.438229,4.755245,6.993007,7.834174,0.8827238,0.4413619,1781.325,404.7017143,4.047017143,4.04305880864461
"E02001675",1,5.743205,0.7291083,0.5328099,0.1842739,0.931973,0.6299039,8.588,2.3,22.172,43,8793,"E08000019","E08000019",21.74457,18.16217,134.0255,0.2873246,0.4751906,1.447674,0.2983755,2.3,22.172,9.678953,11.62901,10.27348,13.76932,7.754681,0.3538257,4.30488,3075.043,404.7399771,4.047399771,4.29096309343974
"E02001676",1,7.836077,0.5861665,0.9378663,0.0483018,0.8514246,0.8789386,7.677,1.817,20.238,43,5832,"E08000019","E08000019",24.31413,17.14678,107.2897,0.4311774,1.044776,0.6633499,0.0995025,1.817,20.238,7.091958,6.786562,3.121819,5.632847,7.635934,0.7328605,0.4018913,1763.229,402.60384,4.0260384,4.1958051721255
"E02001678",3,8.667315,0.5197505,1.164241,0.0414725,0.8350315,0.4991016,7.137,1.589,14.151,43,10280,"E08000019","E08000019",23.5214,18.71595,101.5963,0.8384907,1.197844,0.7586344,0.3493711,1.589,14.151,5.528177,4.349689,1.692736,4.842511,4.746153,1.884079,0.2732633,721.5255,404.11776,4.0411776,3.54930131208329
"E02001679",4,5.444039,0.3510312,0.7020623,0.2253536,0.910441,0,7.868,1.953,19.379,43,6576,"E08000019","E08000019",19.82968,11.92214,129.6009,0.4304161,0.6376534,2.534672,0.4304161,1.953,19.379,10.94834,12.25906,8.211257,13.72398,12.16401,0.4328018,0.2733485,5269.077,402.6678857,4.026678857,4.01589369773865
"E02001680",4,5.353487,0.9474183,0.4737091,0.3160774,0.9448904,0.7018117,8.409,2.115,21.013,43,6351,"E08000019","E08000019",18.40655,11.21083,154.6537,0.1142484,0.6038845,3.966052,0.2774604,2.115,21.013,13.88524,13.40342,12.48357,18.04643,13.24275,0.3454629,0.5066789,4724.897,402.7739657,4.027739657,3.98887825012207
"E02001681",1,7.087646,0.5387608,0.8380724,0.0801704,0.8724161,0.5362649,7.624,1.717,18.172,43,7633,"E08000019","E08000019",22.48133,18.93096,112.7426,0.710551,1.340662,0.7641775,0.3485722,1.717,18.172,6.687536,6.545248,3.215708,6.089926,7.562547,1.81956,0.1705838,2751.048,401.0965714,4.010965714,4.10330761803521
"E02001682",2,6.117869,0.0622471,0.3423592,0.1119854,0.8964019,0.3692856,6.736,1.045,14.579,30,8467,"E08000037","E08000037",21.83772,15.92063,123.7655,0.1400739,0.1273399,0.1273399,0.2419458,1.045,14.579,10.18717,10.48128,7.245989,9.358289,9.185622,0.5035596,0.555652,1055.742,371.0338971,3.710338971,3.9374895978857
"E02001683",8,5.817051,0.0825764,0.357831,0.0888553,0.9005232,1.094811,6.376,0.913,10.692,30,9008,"E08000037","E08000037",24.86679,16.34103,114.0715,0.1204292,0,0.0875848,0.1204292,0.913,10.692,9.629314,10.35364,7.541543,8.883681,9.015317,0.3646973,0.3938731,692.6172,370.4420571,3.704420571,3.71309843430152
"E02001684",3,4.739832,0.466893,0.6791171,0.2611103,0.9128589,0.6116208,7.764,1.358,24.997,30,6688,"E08000037","E08000037",20.60407,12.05144,164.3435,0.2038736,0.3203728,0.800932,0.4951216,1.358,24.997,9.202059,11.58301,8.526383,15.57272,7.303371,1.007362,12.43704,1798.421,378.9767314,3.789767314,4.51312059826321
"E02001685",4,4.936325,0.0383583,0.2301496,0.1963504,0.9477671,0,6.808,1.228,17.112,30,8245,"E08000037","E08000037",19.72104,12.06792,160.0412,0.3512597,0.0242248,0.2422481,0.2543605,1.228,17.112,12.04852,12.82051,10.06341,13.12379,11.31659,0.3562945,0.6786563,4503.999,374.8081371,3.748081371,4.01776025030348
"E02001686",2,6.653737,0,0.360774,0.1015937,0.9042467,2.000282,7.189,1.18,20.124,30,6703,"E08000037","E08000037",24.72027,18.2754,127.2115,0.1831244,0.1972109,0.1267784,0.1831244,1.18,20.124,9.171429,12.11429,7.885714,9.028571,9.068673,0.2822201,0.4703669,1190.367,371.0550857,3.710550857,4.21921855211258
"E02001688",7,3.227071,0.1915709,1.867816,0.2219362,0.9417484,0.3753559,7.712,1.708,28.536,30,7654,"E08000037","E08000037",17.74236,9.811863,153.9414,1.139011,0.4141859,1.592027,1.708517,1.708,28.536,8.865923,12.72777,8.729943,14.82187,12.69256,0.4353651,1.942398,1550.555,379.5247543,3.795247543,4.57733669281006
"E02001689",5,3.71383,0.3022453,2.24525,0.2264594,0.9565297,2.074487,7.686,1.55,29.532,30,8778,"E08000037","E08000037",15.51606,10.16177,175.1763,0.8492054,1.237414,0.9462574,1.662016,1.55,29.532,10.46266,11.79317,8.345933,15.39159,10.30738,0.5846976,3.240896,7737.648,380.4052114,3.804052114,4.58912897109985
"E02001690",1,5.159332,0.1101726,0.550863,0.1355348,0.9078979,0.7388837,7.146,1.181,21.826,30,7249,"E08000037","E08000037",22.72038,15.10553,147.5648,0.672912,0.3034701,0.2770814,0.3166645,1.181,21.826,8.045665,12.0685,6.550693,10.76379,9.168595,0.4628806,0.6765177,1989.156,374.5489371,3.745489371,4.39721857706706
"E02001691",1,3.191376,0.4160888,2.4503,0.2016004,0.9110809,0.4323286,7.753,1.517,27.604,30,9369,"E08000037","E08000037",15.77543,7.343367,138.1205,1.296986,2.185661,1.705296,0.9126936,1.517,27.604,8.595081,11.12734,7.840273,12.8561,14.05337,0.6474025,3.789673,6464.101,382.7676343,3.827676343,4.34464550018311
"E02001692",3,3.407181,0,0.5965293,0.3018853,0.9512025,0,7.495,1.436,25.635,30,6545,"E08000037","E08000037",19.46524,10.00764,157.9224,0.2806361,0.888681,0.4677269,0.2182725,1.436,25.635,12.0345,12.6225,10.42728,18.34575,10.39128,0.5559119,4.297626,5481.194,381.3984,3.813984,4.14208507537842
"E02001693",2,6.707855,0.045208,0.2712477,0.2587959,0.9199142,0.6948156,7.405,1.387,23.041,30,5665,"E08000037","E08000037",21.64166,14.26302,164.1713,0.3384999,0.1603421,0.3919473,0.2672368,1.387,23.041,11.01916,11.62892,9.799651,15.20035,9.151129,0.7114819,6.697743,5211.185,381.3984,3.813984,4.31985394159953
"E02001694",1,4.753846,0.0796813,0.4780877,0.1259579,0.9178916,0,7.212,1.223,21.293,30,6500,"E08000037","E08000037",23.87692,14.18462,139.0141,0.2284844,0.4569688,0.2894136,0.2894136,1.223,21.293,10.18405,12.48466,9.447853,11.04294,10.94876,0.3704466,1.358304,2725.512,378.0427886,3.780427886,4.3444885412852
"E02001695",3,6.649367,0.0425351,0.7230965,0.0974938,0.899003,0,7.722,1.295,23.757,30,6166,"E08000037","E08000037",24.92702,15.5206,122.3392,0.4728132,0.3467297,0.0945626,0.0945626,1.295,23.757,7.650438,9.313578,8.376172,8.920472,4.056326,0.7566204,11.43338,1603.803,377.08128,3.7708128,4.28932750225067
"E02001696",4,5.535055,0,0.1692047,0.2072523,0.9300658,0,7.47,1.332,22.454,30,9214,"E08000037","E08000037",20.90297,13.43608,158.2467,0.2766252,0.2659858,0.3936589,0.3191829,1.332,22.454,11.67447,11.05044,11.85647,15.91264,9.831547,0.7350689,7.411945,4043.867,380.0291657,3.800291657,4.24315399593777
"E02001697",6,5.503229,0.1683502,0.6397306,0.0966717,0.8741221,1.418893,7.414,1.446,24.566,30,7432,"E08000037","E08000037",24.19268,14.94887,130.3978,0.4473987,0.3323533,0.2428736,0.2300908,1.446,24.566,7.28444,8.597621,5.252726,7.259663,9.043478,0.5043478,1.930435,5184.716,381.3984,3.813984,3.94486196835836
"E02001698",6,9.587293,0,0.3969304,0.048748,0.852616,0.9488449,6.697,1.11,15.795,30,7051,"E08000037","E08000037",22.35144,24.1526,124.4712,0.2337734,0.0687569,0.0412541,0.2337734,1.11,15.795,6.880592,9.657513,4.905893,4.875039,6.042811,0.3409737,0.3978026,3572.613,374.5489371,3.745489371,3.87206753094991
"E02001699",1,5.963029,0,0.1071046,0.1721889,0.9206161,0.0859599,7.18,1.345,20.462,30,6708,"E08000037","E08000037",24.16518,15.13119,159.0518,0.3724928,0.2005731,0.243553,0.1719198,1.345,20.462,8.969889,11.18859,10.14263,14.26307,10.33268,0.5479452,3.620352,3178.597,381.3984,3.813984,3.99005842208862
"E02001700",1,5.358703,0.0245821,0.9095379,0.1171581,0.8980566,0.2545729,6.886,1.108,15.346,30,10301,"E08000037","E08000037",24.05592,15.61984,134.0902,0.528003,0.1885725,0.1225721,0.5185744,1.108,15.346,9.805389,10.77844,7.747006,10.32934,9.722572,0.3656999,0.7313998,622.6909,378.7861812,3.787861812,3.73446773423089
"E02001701",2,7.762049,0.0355114,1.02983,0.0655322,0.8739409,1.851266,7.592,1.441,25.939,30,6287,"E08000037","E08000037",24.08144,18.11675,124.7,0.6012658,0.2848101,0.0949367,0.4113924,1.441,25.939,6.791862,8.5759,5.039124,7.042253,8.758812,0.4272591,1.367229,4052.656,384.5005714,3.845005714,4.4076197942098
"E02001702",2,4.932509,0.1063453,0.3899327,0.2890183,0.9238844,0.7200497,7.355,1.361,21.423,30,7927,"E08000037","E08000037",21.82415,12.09789,175.8858,0.3103662,0.3600248,0.8690255,0.0620732,1.361,21.423,11.22853,12.08719,11.26156,19.68296,13.12849,0.2793296,1.46648,4113.837,381.9373714,3.819373714,3.94383958975474
"E02001703",3,7.713298,0,0.3087611,0.109294,0.8920036,0,6.58,1.056,11.765,30,5497,"E08000037","E08000037",24.21321,20.41113,123.2034,0.1227639,0.0175377,0.0350754,0.0526131,1.056,11.765,8.473252,9.683718,6.364701,8.08278,6.928295,0.3633721,0.121124,545.2957,378.5611886,3.785611886,3.75856884320577
"E02001704",1,6.861626,0.0357143,0.2857143,0.2067892,0.9156755,0.0838457,7.392,1.327,22.102,30,7010,"E08000037","E08000037",22.92439,14.10842,147.6254,0.1257686,0.1397429,0.4192286,0.1816657,1.327,22.102,10.91746,13.21934,10.62151,14.04143,11.57915,0.1700038,1.114469,4577.476,381.9373714,3.819373714,4.1264705657959
"E02001705",3,5.554758,0.0351741,0.2462188,0.1947573,0.9126315,0.8942512,6.171,0.94,9.459,30,6967,"E08000037","E08000037",23.64002,16.82216,145.4936,0.1987225,0.3406671,0.212917,0.1561391,0.94,9.459,12.11062,11.37953,8.486968,11.60203,8.106031,0.1920861,0.3265463,363.7318,376.3968,3.763968,3.34538621651499
"E02001706",5,4.347826,0.0397614,0.3578529,0.1674295,0.9271355,0.5260785,7.26,1.282,17.04,30,7843,"E08000037","E08000037",19.69909,13.89774,134.301,0.3156471,0.1202465,0.2855855,0.3457087,1.282,17.04,9.656358,11.75258,10.27491,12.57732,9.262295,0.2459016,0.5122951,318.5315,384.0315429,3.840315429,4.01418630282084
"E02001707",10,6.860451,0.1832621,0.6108735,0.1674114,0.9213514,1.386399,7.907,1.799,23.411,30,8119,"E08000037","E08000037",22.10863,16.70156,141.9713,0.4780686,0.5856341,0.2868412,0.1912274,1.799,23.411,8.575966,10.69349,10.13764,12.22869,8.178988,0.2622521,0.4753319,2129.748,382.4763429,3.824763429,4.27864456176758
"E02001708",2,3.780314,0.0851305,1.787741,0.0962402,0.8892626,0.5238829,6.967,1.008,13.713,37,12618,"E08000021","E08000021",19.18688,12.37914,123.2093,1.561376,0.8525937,0.431433,1.263482,1.008,13.713,8.558102,11.25532,6.307037,8.78118,6.374557,0.6006006,5.965056,579.2574,376.3345371,3.763345371,3.91480799326821
"E02001709",4,6.715386,0.2371542,4.611331,0.0508057,0.822968,0.2637492,7.117,1.148,19.506,37,10126,"E08000021","E08000021",21.12384,15.41576,101.1406,3.516655,3.370128,0.9182377,1.123376,1.148,19.506,5.828963,6.192013,2.521178,4.679306,5.834954,0.9585996,4.376215,1255.706,371.5226743,3.715226743,4.06269370516141
"E02001710",12,5.630027,0.3217315,1.169933,0.2397896,0.9050198,0.875229,7.569,1.269,25.472,37,9698,"E08000021","E08000021",21.82924,11.82718,167.8089,0.8650519,0.7327498,1.801343,0.9566456,1.269,25.472,10.2489,13.6164,8.150317,15.17814,8.126249,1.028278,6.683805,4877.915,369.14112,3.6914112,4.06035002072652
"E02001711",2,5.911173,0.15006,1.380552,0.2510136,0.9073773,1.473771,7.128,1.035,15.181,37,9389,"E08000021","E08000021",21.37608,12.42944,162.888,0.4431619,0.453468,0.6286715,1.082139,1.035,15.181,10.49888,12.78233,7.942418,15.26433,12.3322,0.5900576,2.419236,525.2534,371.0921143,3.710921143,3.87745138218528
"E02001712",7,5.407911,0.2780352,2.656781,0.058786,0.8591467,1.682789,7.146,1.288,23.701,37,9708,"E08000021","E08000021",19.09765,12.65966,112.6562,1.884321,1.420798,1.118501,1.521564,1.288,23.701,5.191421,6.093406,2.144718,5.271597,3.207699,1.176156,12.28281,4730.492,368.6881371,3.686881371,4.20294833183289
"E02001713",2,5.775224,0.2420005,5.673568,0.0820098,0.8162976,0.7148303,7.11,1.264,22.226,37,10268,"E08000021","E08000021",22.22439,13.29373,111.0109,3.478841,3.059474,0.80061,1.591689,1.264,22.226,4.598582,5.958996,1.858594,5.786549,7.805519,0.6570302,3.521682,4309.67,368.6881371,3.686881371,4.13045167922974
"E02001714",1,5.22443,0.649159,5.842432,0.05169,0.8412887,0.7028624,7.276,1.294,24.493,37,9513,"E08000021","E08000021",22.44297,11.9836,110.6249,3.830091,4.176429,0.8556585,2.658653,1.294,24.493,6.188605,7.347741,3.575639,6.208251,7.048093,0.7186291,3.800442,3164.236,368.2351543,3.682351543,4.18462363878886
"E02001715",7,4.381983,0.5415162,2.797834,0.2528302,0.9173074,0.4592423,7.17,1.182,22.952,37,11456,"E08000021","E08000021",18.61906,10.09951,162.4069,1.421885,2.190232,3.735759,1.792811,1.182,22.952,10.28547,11.52393,7.70361,13.95886,12.24311,0.4260652,1.516291,3300.053,369.14112,3.6914112,4.01587953567505
"E02001718",4,4.633731,0.1438159,0.8628955,0.2697949,0.9312903,0.3006189,7.421,1.168,23.188,37,5870,"E08000021","E08000021",21.39693,13.73083,159.978,1.078691,0.265252,0.6719717,0.8311229,1.168,23.188,11.3307,14.88801,11.15503,16.77646,13.71088,0.3229011,0.6706408,4464.643,370.6716343,3.706716343,4.00238309966193
"E02001719",3,5.743437,0.1572327,4.402516,0.0860905,0.8756492,0,7.703,1.311,29.064,37,8723,"E08000021","E08000021",21.03634,13.0689,128.0708,1.520505,4.582932,0.6852982,1.188564,1.311,29.064,7.17693,8.998265,4.943625,9.128361,12.30791,0.5029338,1.187483,4373.051,367.4904686,3.674904686,4.28698801994324
"E02001720",0,2.302905,0.4569191,4.765013,0.0256818,0.8661772,0.2261978,7.379,1.289,26.569,37,9640,"E08000021","E08000021",9.107883,5.591286,125.3693,1.809583,1.244088,0.586058,2.107752,1.289,26.569,4.761905,12.73292,1.086957,15.24327,1.750423,1.07284,9.011858,7282.272,368.2351543,3.682351543,4.28789361317952
"E02001721",3,6.410879,0,0.4661433,0.1716089,0.9098943,0.8771075,7.134,0.977,14.402,37,10295,"E08000021","E08000021",22.66149,15.24041,130.8148,0.1266933,0.3216061,0.1461846,0.1851671,0.977,14.402,10.56756,11.73232,8.831004,11.92291,10.93128,0.3979836,0.6898382,1072.984,364.0772571,3.640772571,4.0254389444987
"E02001722",6,7.58356,0.1067806,0.4805126,0.2018567,0.921801,0.7448019,7.167,1.124,20.263,37,9903,"E08000021","E08000021",20.51904,12.94557,127.7503,0.2896452,0.1448226,0.5068791,0.3103341,1.124,20.263,12.15139,13.27191,8.964144,13.42132,15.15424,0.2695418,0.6738545,4649.592,368.1397029,3.681397029,3.98825903733571
"E02001723",3,4.707145,0.3203417,7.261078,0.2305951,0.9038826,0.942211,7.292,1.268,23.576,37,6522,"E08000021","E08000021",16.89666,9.705612,144.0983,3.234925,9.484924,1.837312,2.104271,1.268,23.576,10.16023,11.72615,7.793154,13.43773,15.61601,0.641451,0.951117,4899.295,369.14112,3.6914112,4.03954537709554
"E02001724",2,3.334786,0.3919007,5.160026,0.0473252,0.8781999,1.150798,7.893,1.392,34.75,37,9176,"E08000021","E08000021",9.088927,6.931125,132.1333,1.465639,0.7925307,1.433069,3.97351,1.392,34.75,4.720924,11.50725,1.32776,13.37595,4.019139,0.777512,4.258373,7505.089,368.2351543,3.682351543,4.36547549565633
"E02001725",0,2.294288,0.4504505,3.378378,0.1569811,0.8881662,0.4353715,7.935,1.551,32.347,37,10330,"E08000021","E08000021",10.54211,5.459826,159.7253,1.780186,2.012384,1.818885,1.373839,1.551,32.347,7.698071,14.89043,2.940626,14.90916,16.21651,0.7937383,4.145078,9591.038,372.5828571,3.725828571,4.38979951540629
"E02001726",1,3.875405,0.2497225,6.825749,0.1959692,0.9210336,0.1858265,7.49,1.334,25.27,37,12360,"E08000021","E08000021",19.06149,10.02427,142.1646,2.829631,10.76104,0.8615593,1.427485,1.334,25.27,11.4999,12.89134,9.412727,15.59239,13.98201,0.3504263,0.7475762,5095.059,370.6716343,3.706716343,4.0876008272171
"E02001727",1,5.013728,0.1518372,0.8502885,0.19921,0.9081717,0,7.582,1.395,26.568,37,8377,"E08000021","E08000021",24.31658,14.75469,149.9602,0.2227433,0.3516999,1.26612,0.5392731,1.395,26.568,9.567902,11.13683,9.079218,13.96605,11.44966,0.8167112,3.156903,3952.447,366.7457829,3.667457829,4.45296128590902
"E02001728",3,4.876504,0.0864304,0.6626332,0.1870796,0.930941,0.5650298,7.489,1.174,23.311,37,9474,"E08000021","E08000021",21.31096,15.06228,131.2887,0.3081981,0.3903842,0.421204,0.1643723,1.174,23.311,11.66117,12.80528,9.108911,12.23322,12.75789,0.3508772,0.6596491,2449.938,371.47392,3.7147392,4.24123244815403
"E02001729",2,1.793074,1.308216,20.87912,0.1740446,0.9159877,0.5286272,7.575,1.606,26.792,37,13831,"E08000021","E08000021",9.876365,3.933193,163.1218,6.310996,19.99024,5.22121,4.529928,1.606,26.792,9.112041,12.57555,7.159461,18.27057,12.03427,0.7947156,1.506863,8378.968,371.8063543,3.718063543,4.07501777013143
"E02001730",0,0.9361788,0.5538771,3.524673,0.0904406,0.9090636,0.0154727,7.968,1.454,35.623,37,19868,"E08000021","E08000021",6.779747,3.467888,153.0658,1.299706,0.850998,2.313167,7.968436,1.454,35.623,7.369439,16.7118,2.901354,17.94971,6.73804,1.053615,2.353641,10616.2,375.5013943,3.755013943,4.44248429934184
"E02001731",2,1.385042,0.7897335,7.15696,0.1456247,0.9248247,0.4804169,7.466,1.468,30.523,37,19855,"E08000021","E08000021",6.915135,3.162931,158.637,2.01938,3.175637,3.94919,11.46486,1.468,30.523,7.787864,12.06402,3.726708,16.22074,6.569137,1.293063,2.907032,3951.931,374.5466743,3.745466743,4.31022185371036
"E02001732",0,3.966878,0.2242152,1.513453,0.2844634,0.9144102,0.6161797,7.588,1.225,26.013,37,5193,"E08000021","E08000021",20.68169,13.69151,139.3025,0.5963029,2.106937,1.013715,0.6559332,1.225,26.013,11.61743,10.36555,9.464196,19.7296,14.45616,0.2219756,0.6936737,2515.514,373.7666743,3.737666743,4.38738075892131
"E02001733",6,3.454203,0.4714365,1.303383,0.3613735,0.9421939,1.203197,7.732,1.471,30.937,37,12217,"E08000021","E08000021",19.69387,11.06655,175.4991,0.5721498,0.4291123,3.66849,1.068574,1.471,30.937,11.54254,10.79992,8.593253,19.39317,14.06337,0.6382264,2.564103,3741.265,374.4444343,3.744444343,4.50782934824626
"E02001734",4,4.276078,0.3231018,1.41357,0.3075809,0.9394577,1.135326,7.323,1.241,24.788,37,8302,"E08000021","E08000021",18.36907,10.99735,155.0243,1.057027,2.401148,2.231502,0.3784419,1.241,24.788,12.95181,11.81392,8.299866,18.00535,16.58088,0.3676471,1.158088,4087.219,372.6102857,3.726102857,4.2540132800738
"E02001735",3,3.790479,0.1458435,0.4861449,0.3803081,0.9524473,0.5896583,7.477,1.371,25.239,37,6701,"E08000021","E08000021",19.4747,9.894046,179.8026,0.3175083,0.6198972,1.768975,0.5745389,1.371,25.239,15.071,15.11681,10.03207,23.683,14.5179,0.2635625,1.186031,6229.044,373.3874743,3.733874743,4.4744401772817
"E02001736",1,2.396758,0.9663445,11.62946,0.3507046,0.9287742,1.785989,7.353,1.569,25.514,37,14311,"E08000021","E08000021",14.0102,6.568374,185.7661,4.064665,24.51116,5.488838,1.762895,1.569,25.514,11.70513,12.38813,9.585492,22.16203,14.06744,0.8075958,1.506057,5288.975,376.6505143,3.766505143,4.37235345045725
"E02001737",4,5.246813,0.1556017,0.3630705,0.3943009,0.9408445,2.031715,7.674,1.401,25.06,37,6118,"E08000021","E08000021",18.92775,12.89637,166.8707,0.2642881,0.2312521,3.947803,0.6442022,1.401,25.06,12.24798,12.80242,11.99597,23.33669,16.63978,0.3917953,1.106246,3338.694,373.3874743,3.733874743,4.50864680608114
"E02001738",1,9.24004,0.0993377,0.9271523,0.0304712,0.8536343,0,6.983,1.085,15.7,34,5974,"E08000022","E08000022",22.48075,23.46836,98.0798,0.8711111,0.2666667,0.1777778,0.1244444,1.085,15.7,6.61157,7.892562,3.966942,4.793388,1.194624,0.5973121,5.724241,992.8939,374.7723429,3.747723429,4.53156752056546
"E02001739",1,4.413756,0.1381693,0.6908463,0.146504,0.9136255,0.6792755,7.354,1.119,18.651,34,7386,"E08000022","E08000022",24.18088,17.53317,124.1375,0.2797017,0.1598295,0.213106,0.3329782,1.119,18.651,9.350283,11.46893,9.067797,12.48588,9.483369,0.3361642,0.7430998,1515.415,370.8444343,3.708444343,4.01389980316162
