msoa,meanUVAJAN01APR17
E02003851,394.8336
E02003852,401.3790171
E02003853,384.7169829
E02003854,388.9394743
E02003855,384.68736
E02003856,387.9409371
E02003857,389.2143086
E02003858,389.8040914
E02003859,393.5060846
E02003860,388.0026514
E02003861,399.6349714
E02003862,386.5824
E02003863,398.8750629
E02003864,386.2894629
E02003865,395.52192
E02003866,387.8568
E02003867,385.3322057
E02003868,392.9546057
E02003869,382.9626514
E02003870,384.66144
E02003871,382.9626514
E02003872,392.5116094
E02003873,384.66144
E02003874,395.0825143
E02003875,397.5502629
E02003876,395.4207086
E02003877,410.4170057
E02003878,388.7384914
E02003879,392.75136
E02003880,400.8511543
E02003881,397.3289143
E02003882,394.1559771
E02003883,397.3289143
E02003884,401.2004571
E02003885,391.1669486
E02003886,389.2410514
E02003887,396.1365943
E02003888,392.6888229
E02003889,395.8259657
E02003890,392.7908571
E02003891,397.2301714
E02003892,424.1952
E02003893,425.5765714
E02003894,428.41152
E02003895,428.9461714
E02003896,429.0175543
E02003897,420.20352
E02003898,434.9180571
E02003899,412.7920457
E02003900,414.5301943
E02003901,432.50624
E02003902,409.9696457
E02003903,420.8906057
E02003904,430.3378286
E02003905,421.9520914
E02003906,424.3707429
E02003907,423.6356571
E02003908,428.2631314
E02003909,425.5759543
E02003910,427.9943314
E02003911,426.7754057
E02003912,433.6115069
E02003913,431.9967086
E02003914,425.0251886
E02003915,429.3866057
E02003916,435.6082286
E02003917,427.65888
E02003918,426.2819657
E02003919,416.2052571
E02003920,424.6374857
E02003921,429.1504457
E02003922,426.4539429
E02003923,432.9845486
E02003924,435.884544
E02003925,439.6871314
E02003926,432.5762743
E02003927,426.8497371
E02003928,446.5925486
E02003929,443.8293943
E02003930,445.2219429
E02003931,437.63184
E02003932,436.2838576
E02003933,432.2657829
E02003934,434.1908114
E02003935,437.5660114
E02003936,434.0699657
E02003937,438.6811886
E02003938,439.3845257
E02003939,437.9434971
E02003940,425.4062811
E02003941,426.264192
E02003942,427.1029029
E02003943,432.1431771
E02003944,436.6236343
E02003945,440.4244114
E02003946,438.01632
E02003947,442.7114606
E02003948,443.1313371
E02003949,441.8619429
E02003950,447.5096229
E02003951,442.1013943
E02003952,422.6490514
E02003953,427.012992
E02003981,371.9958171
E02003982,374.3201829
E02003983,373.4142171
E02003984,371.39616
E02003985,365.7792
E02003986,369.3781029
E02003987,345.3667344
E02003988,347.8394423
E02003989,370.3565077
E02003990,364.4969143
E02003991,376.4213486
E02003992,366.56064
E02003993,365.5022213
E02003994,369.0588343
E02003995,371.8656
E02003996,367.9060114
E02003997,366.7531886
E02003998,367.9060114
E02003999,371.0978743
E02004000,383.0293029
E02004001,381.43296
E02004002,378.57024
E02004003,360.4240457
E02004004,377.0471314
E02004005,369.6759771
E02004006,357.755422
E02004007,359.7804237
E02004008,350.1742986
E02004009,356.72832
E02004010,355.7219657
E02004011,354.3325714
E02004012,358.2873051
E02004013,361.6191184
E02004014,363.3329687
E02004015,357.92192
E02004016,356.2787109
E02004017,370.1573486
E02004018,364.5471086
E02004019,364.5418722
E02004020,367.8772114
E02004021,352.7417417
E02004022,354.8245371
E02004023,368.9456091
E02004024,363.14208
E02004025,364.5594514
E02004026,370.5893486
E02004027,358.3783543
E02004028,376.9817143
E02004029,390.1955657
E02004030,393.3717943
E02004031,392.2296686
E02004032,392.9290971
E02004033,392.4543086
E02004034,388.0750629
E02004035,404.2480457
E02004036,395.0273829
E02004037,398.1076114
E02004038,398.7018514
E02004039,396.6533486
E02004040,396.6271817
E02004041,402.04512
E02004043,390.7008
E02004044,399.2766171
E02004045,400.2640457
E02004046,409.5181714
E02004047,405.0854949
E02004048,401.6744229
E02004049,411.7091657
E02004050,406.3050514
E02004051,412.19136
E02004052,398.1896229
E02004053,394.0391314
E02004054,395.7704229
E02004055,398.3648914
E02004056,397.6924114
E02004057,394.8152914
E02004058,398.74464
E02004059,394.6225371
E02004060,390.40128
E02004061,397.2799543
E02004062,399.9373714
E02004063,399.9373714
E02004064,395.98464
E02004065,396.8592686
E02004066,396.936
E02004067,396.6656914
E02004068,407.4965486
E02004069,409.1131886
E02004070,414.1478792
E02004071,412.3538743
E02004072,413.3976686
E02004073,411.732
E02004074,402.7408457
E02004075,404.1693257
E02004076,403.02144
E02004077,399.1989029
E02004078,404.5692343
E02004080,399.9453943
E02004081,394.8973714
E02004082,402.3545143
E02004083,396.3291429
E02004084,397.8456686
E02004085,396.3291429
E02004086,403.4653714
E02004087,397.3124571
E02004088,397.3124571
E02004089,401.9072914
E02004090,395.4964114
E02004091,406.5021257
E02004092,398.2476343
E02004093,399.9248229
E02004094,386.8720457
E02004095,381.3942857
E02004096,383.58144
E02004097,385.9446857
E02004098,377.9975314
E02004100,399.0709029
E02004102,396.7926171
E02004103,408.4457143
E02004104,396.7767771
E02004105,403.9418057
E02004106,395.8074514
E02004108,403.0922057
E02004109,400.3615543
E02004110,400.0414629
E02004111,400.5364114
E02004112,394.0276114
E02004113,402.4055314
E02004114,397.5362743
E02004140,426.2356114
E02004141,424.1962286
E02004142,431.9979429
E02004143,436.09248
E02004144,440.1989486
E02004145,433.4268343
E02004146,437.9415771
E02004147,438.9435429
E02004148,436.7207314
E02004149,438.6453943
E02004150,441.2719543
E02004151,437.0437029
E02004152,438.6453943
E02004153,432.1156114
E02004154,439.2329143
E02004155,439.2329143
E02004156,435.6742629
E02004157,432.7031314
E02004158,428.2123886
E02004159,434.12976
E02004160,432.1156114
E02004161,437.1938743
E02004162,432.7031314
E02004163,437.1938743
E02004164,434.6627657
E02004165,438.4302171
E02004166,436.1312914
E02004167,443.6253257
E02004168,433.5872914
E02004169,434.7892114
E02004170,440.7510857
E02004171,444.5062531
E02004172,431.2702903
E02004173,433.1945829
E02004174,433.0820571
E02004175,416.4751543
E02004176,416.95488
E02004177,411.4861714
E02004178,413.3209371
E02004179,418.0690286
E02004180,413.5514514
E02004181,421.54848
E02004182,417.5707886
E02004183,415.4751771
E02004184,413.7679543
E02004185,415.6736914
E02004186,410.2645029
E02004187,415.0993371
E02004188,425.7231191
E02004189,416.3841463
E02004190,423.0345974
E02004191,429.1224686
E02004192,432.9357061
E02004193,428.3473371
E02004194,434.6647641
E02004195,445.43808
E02004196,436.6151314
E02004197,420.8046171
E02004198,440.6890423
E02004199,451.5395657
E02004200,437.9490514
E02004201,431.8642286
E02004202,436.23552
E02004203,426.844224
E02004204,427.7943771
E02004205,436.4327314
E02004206,438.4240457
E02004207,416.2414629
E02004208,427.29408
E02004209,428.2996114
E02004210,427.29408
E02004211,438.2175086
E02004212,428.6818286
E02004213,425.9285486
E02004214,431.4351086
E02004215,430.6631314
E02004216,433.1594057
E02004217,424.5984
E02004218,431.5498971
E02004219,434.5985829
E02004220,418.3899429
E02004221,424.32624
E02004222,428.3967086
E02004223,422.0882743
E02004224,436.2663086
E02004225,425.5825371
E02004226,415.7634651
E02004227,436.8361213
E02004228,424.6603494
E02004229,423.8917303
E02004230,422.9831314
E02004231,415.4985351
E02004232,429.7894259
E02004233,415.0795886
E02004234,415.6954971
E02004235,419.80896
E02004236,428.2601143
E02004237,426.5888914
E02004238,421.1605029
E02004239,426.7077943
E02004240,432.2550857
E02004241,430.41408
E02004242,428.6046171
E02004243,428.87712
E02004244,425.0199086
E02004245,425.0199086
E02004246,428.9825829
E02004247,428.7817234
E02004248,425.3564571
E02004249,429.3594514
E02004250,424.6037486
E02004251,425.8207543
E02004252,429.3594514
E02004253,421.2041143
E02004254,424.8767314
E02004255,431.0715429
E02004256,432.6802286
E02004257,422.3824457
E02004258,432.6212571
E02004259,424.1736
E02004260,431.4083657
E02004261,431.9115429
E02004262,436.0675886
E02004263,425.0610514
E02004264,420.6439543
E02004265,435.4650514
E02004266,439.9696065
E02004267,435.6837257
E02004268,434.0705143
E02004269,436.91904
E02004270,437.5068686
E02004271,432.3143314
E02004272,438.3105502
E02004273,438.7301486
E02004297,378.5225143
E02004298,377.6544
E02004299,380.2480457
E02004300,378.7109486
E02004301,378.0020571
E02004302,378.6656914
E02004303,376.3899429
E02004304,380.23488
E02004305,379.9921371
E02004306,388.4840229
E02004307,393.18528
E02004308,389.9643429
E02004309,378.3949714
E02004310,386.4334629
E02004311,393.4123886
E02004312,387.8068114
E02004313,385.6328229
E02004314,383.2134171
E02004315,383.1930514
E02004316,391.1640686
E02004317,390.9476571
E02004318,381.3013029
E02004319,389.7726171
E02004320,378.8170971
E02004321,388.0532571
E02004322,389.6389029
E02004323,399.42144
E02004324,393.4993371
E02004325,394.9605257
E02004326,396.4624457
E02004327,391.1714743
E02004328,399.3070629
E02004329,399.3070629
E02004330,391.1714743
E02004331,395.5013486
E02004332,401.6954057
E02004333,387.8849829
E02004334,397.0866651
E02004335,389.0081829
E02004336,385.5221486
E02004337,400.6656
E02004338,393.6992914
E02004339,391.2481176
E02004340,388.78944
E02004341,393.0977829
E02004342,393.0977829
E02004343,388.8508114
E02004344,391.9225371
E02004345,382.476288
E02004346,368.0426057
E02004347,387.6471771
E02004348,377.3609535
E02004349,387.5266286
E02004350,385.9479771
E02004351,393.8279314
E02004352,389.0295771
E02004353,389.33568
E02004354,401.0671543
E02004355,389.6417829
E02004356,445.0176
E02004357,447.9519086
E02004358,441.92736
E02004359,447.9519086
E02004361,450.8862171
E02004362,442.5358629
E02004363,444.0163886
E02004364,444.0163886
E02004365,442.5358629
E02004366,440.0808686
E02004367,440.1076114
E02004368,436.5685029
E02004369,443.19456
E02004370,440.1506057
E02004371,439.2471086
E02004372,441.1991314
E02004373,445.1899886
E02004374,437.2794514
E02004375,444.0881829
E02004376,444.0881829
E02004377,444.8517943
E02004378,450.8969143
E02004379,436.0906971
E02004380,438.9755246
E02004381,443.3373257
E02004382,443.7775543
E02004383,440.16192
E02004384,448.8023314
E02004385,445.1171657
E02004386,451.8637714
E02004387,451.8637714
E02004388,448.4904686
E02004389,447.9963429
E02004390,449.2534629
E02004391,448.6996114
E02004392,431.1975086
E02004393,428.6932114
E02004394,424.8311657
E02004395,430.3910792
E02004396,435.6108343
E02004397,427.3925486
E02004398,432.9487543
E02004399,438.8066743
E02004400,432.8150988
E02004401,427.0908343
E02004402,432.9487543
E02004403,431.1403886
E02004404,424.9996016
E02004405,427.2850286
E02004406,427.7450057
E02004407,422.9957486
E02004408,427.2850286
E02004409,427.1328
E02004410,433.1392457
E02004411,435.4996114
E02004412,431.0847771
E02004413,426.9332571
E02004414,436.4895086
E02004415,437.7128914
E02004416,428.9311543
E02004417,433.4136686
E02004418,434.5870629
E02004419,436.2052114
E02004420,443.5877486
E02004421,444.9262629
E02004422,435.5382857
E02004423,445.9628571
E02004424,434.9754514
E02004425,438.3397029
E02004426,436.4522743
E02004427,436.3235657
E02004428,434.2282971
E02004429,427.5985371
E02004430,442.4626286
E02004431,435.0305829
E02004432,434.5648457
E02004433,434.5648457
E02004434,436.8781029
E02004435,428.9064686
E02004436,432.2448
E02004437,436.1986286
E02004438,428.9064686
E02004439,430.8833829
E02004440,425.5681371
E02004441,435.0165943
E02004442,429.8901943
E02004443,429.8901943
E02004444,427.20192
E02004445,436.8910629
E02004446,440.2853486
E02004447,439.5838629
E02004448,429.3459117
E02004449,433.05984
E02004450,429.68448
E02004451,431.5058743
E02004452,431.6597486
E02004453,430.69248
E02004454,431.6358857
E02004455,431.1180617
E02004456,430.7901943
E02004457,429.9445029
E02004458,430.08192
E02004459,420.7356343
E02004460,428.9363657
E02004461,434.2357029
E02004462,434.6249143
E02004463,435.6390857
E02004464,434.6062629
E02004465,437.8756114
E02004466,439.5871543
E02004467,438.5363657
E02004468,438.6744
E02004469,432.5128046
E02004470,438.5363657
E02004471,434.92608
E02004472,441.7146514
E02004473,441.5114057
E02004474,440.3287543
E02004475,441.5114057
E02004476,442.8711771
E02004477,438.8500114
E02004478,445.1821714
E02004479,440.5601829
E02004480,436.4801829
E02004481,432.1277486
E02004482,434.0475429
E02004483,425.9293714
E02004484,430.0843886
E02004485,440.1837257
E02004486,433.1569371
E02004487,436.8817371
E02004488,428.5588114
E02004489,425.1612343
E02004490,428.5588114
E02004491,419.2942629
E02004492,419.2942629
E02004493,438.3183086
E02004494,431.97696
E02004495,431.8638171
E02004496,434.6234743
E02004497,432.0543086
E02004498,433.5568457
E02004499,440.6881371
E02004500,429.2343771
E02004501,440.6881371
E02004502,433.07712
E02004503,433.3289143
E02004504,428.4131657
E02004505,429.5849143
E02004506,438.5724343
E02004507,432.9242743
E02004508,436.2303086
E02004509,424.5490286
E02004512,428.3514514
E02004513,430.1691429
E02004514,428.3514514
E02004515,428.0936229
E02004516,427.3590857
E02004517,427.46112
E02004518,426.7345371
E02004519,426.4975543
E02004520,425.7483429
E02004521,428.2634057
E02004522,429.2560457
E02004523,423.5007086
E02004524,421.47744
E02004525,424.6208229
E02004526,423.1847314
E02004527,421.41312
E02004528,433.3758171
E02004529,432.8663314
E02004530,425.8458514
E02004531,428.8163657
E02004532,432.3990857
E02004533,419.6312229
E02004534,420.5585829
E02004535,419.7487543
E02004536,430.7163429
E02004537,422.79264
E02004538,422.9880686
E02004539,422.79264
E02004540,421.4859429
E02004541,424.1743543
E02004542,422.5972114
E02004543,430.1424
E02004544,430.8311314
E02004545,431.2213714
E02004546,431.6116114
E02004547,432.3137143
E02004548,421.41312
E02004549,430.3740343
E02004550,430.3740343
E02004551,425.8935771
E02004552,431.8749257
E02004553,430.3740343
E02004554,431.8749257
E02004555,432.2517943
E02004556,434.6026971
E02004557,434.3298612
E02004558,434.4379611
E02004559,432.85392
E02004560,439.1845303
E02004561,425.0782629
E02004562,430.3008
E02004563,430.83648
E02004564,439.3341257
E02004565,433.4095543
E02004566,437.4160457
E02004567,433.2597943
E02004568,437.7863314
E02004569,437.2050651
E02004570,436.3274057
E02004571,437.4898971
E02004572,436.2920229
E02004573,440.4289371
E02004574,441.0267429
E02004575,433.1465143
E02004576,442.4144914
E02004577,435.6711771
E02004578,444.1606766
E02004579,446.1399771
E02004580,442.5934629
E02004581,429.7186286
E02004582,442.9549714
E02004583,446.12928
E02004584,444.3696
E02004585,449.1096686
E02004586,441.29088
E02004587,445.2002743
E02004588,441.29088
E02004589,445.2002743
E02004590,441.1379461
E02004591,433.0034743
E02004592,431.42976
E02004593,436.7099167
E02004594,435.2799086
E02004595,438.10944
E02004596,437.6780434
E02004597,434.1336686
E02004598,437.9328
E02004599,437.3829669
E02004600,400.9891886
E02004601,399.2373943
E02004602,402.3816686
E02004603,398.6286171
E02004604,397.1092114
E02004605,400.1480229
E02004606,397.1092114
E02004607,398.6286171
E02004608,398.6286171
E02004609,402.3816686
E02004610,397.1092114
E02004611,400.1480229
E02004612,402.3816686
E02004613,401.85408
E02004614,402.8000914
E02004615,409.0296137
E02004616,403.2704914
E02004617,402.2421943
E02004618,411.2028
E02004619,406.6230857
E02004620,413.4301714
E02004621,414.2104869
E02004622,409.8197211
E02004623,408.1072457
E02004624,411.5682514
E02004625,418.5552343
E02004626,417.6789943
E02004627,416.9330743
E02004628,413.7000686
E02004629,409.3557943
E02004630,415.1292343
E02004631,409.9614171
E02004632,419.2942629
E02004633,410.2411886
E02004634,405.7216457
E02004635,416.3599543
E02004636,409.9760229
E02004637,409.9760229
E02004638,410.5057371
E02004639,409.2427886
E02004640,408.6629486
E02004641,411.2080457
E02004642,408.6629486
E02004643,406.1178514
E02004644,406.1178514
E02004645,411.2080457
E02004646,411.3948343
E02004647,411.1043657
E02004648,411.1043657
E02004649,409.87392
E02004650,411.42816
E02004651,415.37952
E02004679,426.89376
E02004680,431.6873143
E02004681,428.8879543
E02004682,427.3815086
E02004683,426.01824
E02004684,420.6667886
E02004685,425.8750629
E02004686,425.9478857
E02004687,419.3584457
E02004688,419.3584457
E02004689,409.0904229
E02004690,425.9478857
E02004691,426.6272914
E02004692,419.3584457
E02004693,419.3584457
E02004694,424.8715886
E02004695,421.0612114
E02004696,422.6594194
E02004697,418.3438629
E02004698,424.8156343
E02004699,424.8156343
E02004700,407.7915429
E02004702,416.8865829
E02004703,422.85888
E02004704,420.4668343
E02004705,418.7330743
E02004706,427.9647086
E02004707,420.8688
E02004708,425.9363657
E02004709,427.1369143
E02004710,428.2917943
E02004712,437.6139429
E02004713,433.52256
E02004714,433.1694857
E02004715,430.7854629
E02004716,435.6886629
E02004717,425.3397943
E02004718,430.7854629
E02004719,439.84512
E02004720,431.9981486
E02004721,430.5560914
E02004722,430.8864
E02004723,431.40384
E02004724,425.5101257
E02004725,428.0301257
E02004726,427.8281143
E02004727,426.9277029
E02004728,427.4002286
E02004729,427.23072
E02004730,432.7247314
E02004731,427.4483657
E02004732,429.74208
E02004733,425.1546514
E02004734,436.1685943
E02004735,427.23072
E02004736,432.3525943
E02004737,429.3067886
E02004738,432.3525943
E02004739,438.6021943
E02004740,438.2428114
E02004741,440.0800457
E02004742,440.0800457
E02004743,441.5578971
E02004744,447.4224
E02004745,448.5011657
E02004746,447.8976
E02004747,446.9472
E02004748,448.5011657
E02004749,447.4224
E02004750,447.8084571
E02004751,418.5882514
E02004752,418.5479314
E02004753,420.1548069
E02004754,424.9066971
E02004755,420.7828114
E02004756,431.1421714
E02004757,421.2718629
E02004758,414.9355886
E02004759,419.4929829
E02004760,417.6707657
E02004761,429.0336
E02004764,427.8766629
E02004765,427.8766629
E02004766,425.8557257
E02004767,428.1675429
E02004768,427.0116343
E02004769,428.544
E02004770,427.9693714
E02004771,426.0672
E02004772,426.1466057
E02004774,433.0499657
E02004775,426.0672
E02004776,434.1904457
E02004777,433.91232
E02004778,433.91232
E02004779,431.7927771
E02004780,431.8374857
E02004781,433.3011429
E02004782,429.0544457
E02004783,428.0683886
E02004784,428.0683886
E02004785,432.5136686
E02004786,423.4883657
E02004787,428.6808686
E02004788,422.626176
E02004789,426.3979886
E02004790,425.6331429
E02004791,428.8498971
E02004792,432.55296
E02004793,431.0808686
E02004794,431.3566903
E02004795,430.5094531
E02004796,428.8994743
E02004797,424.9962514
E02004798,420.2068114
E02004799,419.25312
E02004800,423.1043657
E02004801,421.0930286
E02004802,422.54784
E02004803,422.54784
E02004804,422.54784
E02004805,424.3128686
E02004806,422.54784
E02004807,422.54784
E02004808,416.3690057
E02004809,410.1901714
E02004810,406.224
E02004811,410.1901714
E02004812,406.224
E02004813,406.224
E02004814,423.9113143
E02004815,422.91936
E02004816,420.3285943
E02004817,425.0629029
E02004818,428.1646629
E02004819,420.9654857
E02004820,439.7790171
E02004821,430.2073234
E02004822,435.3328457
E02004823,439.0033371
E02004824,434.5648457
E02004825,436.5646629
E02004826,434.8808229
E02004827,435.5535086
E02004828,436.8935314
E02004829,429.74208
E02004830,432.510336
E02004831,439.7352686
E02004832,421.9402423
E02004833,440.1785829
E02004834,442.0462629
E02004835,440.1295543
E02004836,441.2904686
E02004837,436.0250057
E02004838,432.9779657
E02004839,428.7946971
E02004840,434.0571429
E02004841,431.4031543
E02004842,426.0589714
E02004843,428.3755886
E02004844,428.93856
E02004845,421.8665143
E02004846,427.2496457
E02004847,421.5525943
E02004848,425.7242743
E02004849,423.91296
E02004850,418.5471086
E02004851,418.8490971
E02004852,418.5471086
E02004853,418.8490971
E02004854,418.5471086
E02004855,418.5471086
E02004856,427.6059429
E02004857,425.7586286
E02004858,431.2668343
E02004859,428.1971657
E02004860,427.0949486
E02004861,430.5920914
E02004862,427.0949486
E02004863,427.1648914
E02004864,425.6648229
E02004865,429.8634514
E02004866,432.5620114
E02004867,422.2162286
E02004868,426.2306743
E02004869,422.4244114
E02004870,427.1648914
E02004871,432.5620114
E02004872,425.8335086
E02004873,429.8634514
E02004874,429.8634514
E02004875,425.8335086
E02004876,431.3761097
E02004877,430.65216
E02004878,441.1205486
E02004879,438.412032
E02004880,441.4976914
E02004881,440.5903543
E02004882,440.6050286
E02004883,440.1726171
E02004884,436.2541714
E02004885,436.2541714
E02004886,432.3809829
E02004887,431.7110126
E02004888,440.2491429
E02004889,435.9414857
E02004890,435.8331429
E02004891,432.2301257
E02004892,425.2015543
E02004893,435.8723657
E02004894,430.53696
E02004895,436.0106057
E02004896,426.1659429
E02004897,428.3275886
E02004898,419.6830629
E02004899,430.4892343
E02004900,425.3768229
E02004901,425.94768
E02004902,424.4338286
E02004903,425.6220343
E02004904,420.0776229
E02004905,430.7311543
E02004906,425.4043886
E02004907,425.8055314
E02004908,422.6778514
E02004909,427.8017829
E02004910,427.8017829
E02004911,424.75392
E02004912,432.2026971
E02004913,435.09376
E02004914,431.4621257
E02004915,429.6186514
E02004916,432.0711771
E02004917,434.3152457
E02004918,427.2378514
E02004919,433.8983314
E02004920,422.4762514
E02004921,428.1872914
E02004922,426.1922743
E02004923,432.8162743
E02004924,434.8793829
E02004925,434.7450514
E02004926,432.8800457
E02004927,433.2770743
E02004928,431.9744914
E02004929,429.1438629
E02004930,429.8559086
E02004931,423.7722514
E02004932,429.5388343
E02004933,426.6555429
E02004934,426.6555429
E02004935,426.6555429
E02004936,423.7722514
E02004937,429.5388343
E02004938,427.5598629
E02004939,426.6555429
E02004940,426.6555429
E02004941,423.13248
E02004942,422.4927086
E02004943,422.4778971
E02004944,448.0644343
E02004945,445.2336
E02004946,450.4007314
E02004947,450.4007314
E02004948,441.8004343
E02004949,455.5797943
E02004950,450.4007314
E02004951,455.5797943
E02004952,445.2216686
E02004953,450.4007314
E02004954,450.4007314
E02004955,444.34368
E02004956,427.83408
E02004957,429.8346514
E02004958,432.9594514
E02004959,430.3082057
E02004960,434.59776
E02004961,431.2808229
E02004962,430.7945143
E02004963,428.35968
E02004964,430.17552
E02004965,421.2495771
E02004966,426.4813714
E02004967,423.8479543
E02004968,429.0171429
E02004969,429.0171429
E02004970,425.6847771
E02004971,427.22784
E02004972,426.7537371
E02004973,427.22784
E02004974,428.36928
E02004975,429.0971657
E02004976,425.4385371
E02004977,425.4385371
E02004978,428.35968
E02004979,425.6220343
E02004980,431.9607086
E02004981,429.2253257
E02004982,431.2956343
E02004983,433.0474971
E02004984,433.0474971
E02004985,432.18432
E02004986,435.1433143
E02004987,433.0474971
E02004988,435.1433143
E02004989,431.5252114
E02004990,432.8364343
E02004991,430.8661029
E02004992,431.3474743
E02004993,429.5968457
E02004994,427.5985371
E02004995,416.9540571
E02004996,427.5456686
E02004997,428.4384686
E02004998,431.5762286
E02004999,434.3517257
E02005000,434.2513371
E02005001,434.1509486
E02005002,434.3517257
E02005003,430.7978057
E02005004,432.2166171
E02005005,434.9367771
E02005006,434.60928
E02005007,422.758656
E02005008,429.47712
E02005009,425.3113234
E02005010,440.3935543
E02005011,450.21312
E02005012,440.3935543
E02005013,436.5471086
E02005014,440.96832
E02005015,444.24
E02005016,440.96832
E02005017,444.2276571
E02005018,444.1828937
E02005019,446.0395886
E02005020,442.3324114
E02005021,447.9712457
E02005022,447.9712457
E02005023,440.11008
E02005025,441.9127543
E02005026,433.2669257
E02005027,433.8567771
E02005028,425.2801371
E02005029,431.3812114
E02005030,430.04736
E02005031,431.3812114
E02005032,431.0261486
E02005033,432.0049371
E02005034,424.8477257
E02005035,432.4846629
E02005036,431.0261486
E02005037,425.6759314
E02005038,431.3120914
E02005039,432.1230994
E02005040,434.03328
E02005041,441.6864
E02005042,438.94272
E02005043,434.37888
E02005044,433.0890514
E02005045,435.39648
E02005046,427.1476114
E02005047,436.6499657
E02005048,436.6084114
E02005049,440.66304
E02005050,425.5475657
E02005051,421.73424
E02005052,433.5888
E02005053,424.9765029
E02005054,415.7995886
E02005055,432.5373257
E02005056,436.5861943
E02005057,435.8866834
E02005058,433.69344
E02005059,433.1997257
E02005060,430.50048
E02005061,433.5128229
E02005062,433.5128229
E02005063,429.2223086
E02005064,435.4203429
E02005065,431.7864686
E02005066,426.4267886
E02005067,433.3173943
E02005068,420.9984
E02005069,420.2142171
E02005070,416.4755657
E02005071,417.9554743
E02005072,419.4353829
E02005073,417.6093257
E02005074,423.1750629
E02005075,419.3976686
E02005076,415.6967314
E02005077,419.8768457
E02005078,427.8795429
E02005079,415.6967314
E02005080,419.8768457
E02005081,425.2418743
E02005082,429.2804571
E02005083,411.5166171
E02005084,430.8907886
E02005085,430.53888
E02005086,437.6587886
E02005087,427.7943771
E02005088,426.5041371
E02005089,426.2893714
E02005090,431.9786057
E02005091,433.1223771
E02005093,426.22272
E02005094,431.7496457
E02005095,438.1706057
E02005096,440.17344
E02005097,430.1271771
E02005098,428.6328686
E02005099,423.7080686
E02005100,418.8301714
E02005101,426.3647216
E02005102,425.8376229
E02005103,427.1640686
E02005104,427.1640686
E02005105,427.1640686
E02005106,436.9330286
E02005107,436.1309486
E02005109,432.9738514
E02005110,435.09888
E02005111,440.6797714
E02005112,431.83872
E02005113,440.0085943
E02005114,441.3641143
E02005115,418.2303086
E02005116,424.5140571
E02005117,423.75168
E02005118,426.7333029
E02005119,435.2362971
E02005120,435.98016
E02005121,419.1716571
E02005122,426.1445486
E02005123,435.6847543
E02005124,434.7886629
E02005125,436.6507886
E02005126,434.7886629
E02005127,430.9130057
E02005128,434.7894857
E02005129,437.6456229
E02005130,433.6064522
E02005131,440.2285714
E02005132,435.9612343
E02005133,442.6549029
E02005134,434.91744
E02005135,437.5604571
E02005136,435.3789257
E02005137,443.01744
E02005138,440.3733943
E02005139,443.4855771
E02005140,443.01744
E02005141,443.5664914
E02005142,444.1050514
E02005143,443.5664914
E02005144,444.1050514
E02005145,442.57344
E02005146,444.1050514
E02005147,438.7016229
E02005148,438.30576
E02005149,426.5559771
E02005150,437.7962057
E02005151,440.7202286
E02005153,436.3957029
E02005154,434.2176
E02005155,434.0053029
E02005156,430.2711771
E02005157,432.0329143
E02005158,430.4767543
E02005159,433.4260114
E02005160,433.4260114
E02005161,432.0776229
E02005162,430.6678971
E02005163,423.95904
E02005164,434.2719086
E02005165,439.7035886
E02005166,429.1154743
E02005167,424.5720686
E02005168,423.95904
E02005169,429.1154743
E02005170,427.675392
E02005171,421.5414857
E02005172,430.15248
E02005173,427.1424686
E02005174,437.0847086
E02005175,427.4232686
E02005176,375.2549486
E02005177,375.2549486
E02005178,376.3740343
E02005179,373.6392686
E02005180,377.93088
E02005181,377.1524571
E02005182,375.2549486
E02005183,375.2549486
E02005184,382.16304
E02005185,377.1524571
E02005186,381.0026057
E02005189,390.5074286
E02005190,390.2794971
E02005191,390.5074286
E02005192,386.5906286
E02005193,390.1019657
E02005194,390.4224
E02005195,396.5274514
E02005196,384.3294171
E02005197,392.2741029
E02005198,388.7779886
E02005199,398.33856
E02005200,387.14976
E02005201,390.5592686
E02005202,392.2663445
E02005203,391.3280914
E02005204,385.9010743
E02005205,390.3892114
E02005206,388.3040229
E02005207,388.1067429
E02005208,386.4713143
E02005209,396.2978743
E02005210,385.4254629
E02005211,390.7880229
E02005212,370.3392
E02005213,380.1704914
E02005214,383.2267886
E02005215,390.6917486
E02005216,389.8088229
E02005217,390.4975543
E02005218,389.8088229
E02005219,391.1862857
E02005220,390.2666057
E02005221,354.3107657
E02005222,369.1194318
E02005223,354.8373943
E02005224,360.4389943
E02005225,378.99072
E02005226,357.4631314
E02005228,359.3240229
E02005229,359.3240229
E02005230,364.3367314
E02005231,374.3621486
E02005233,379.4235429
E02005234,374.3621486
E02005235,374.3621486
E02005236,370.6527086
E02005237,373.4808686
E02005238,378.9739886
E02005239,382.9961829
E02005240,381.3774171
E02005241,389.9256686
E02005242,375.7536
E02005243,368.9403429
E02005244,377.6794971
E02005245,374.6635886
E02005246,386.4186514
E02005247,382.1381486
E02005248,387.0366171
E02005249,386.4186514
E02005250,387.0366171
E02005251,379.2207086
E02005252,380.5028023
E02005253,386.1203657
E02005254,389.2542171
E02005255,390.1725257
E02005256,387.2859429
E02005257,390.1227429
E02005258,390.1725257
E02005259,387.79344
E02005260,389.5140343
E02005261,387.626112
E02005262,390.4587154
E02005263,388.9053257
