"codcom","marapr1519deaths","marapr20deaths","meanwintertemp","deathsdiffnegativetozero","Provincia","meanUVAJAN01APR30","z_percfore","z_perc65","z_perc85","z_densityinhabitants","z_deprivationn","z_superficietotalekm2","logpop","z_totale_casi","z_pm2point52016"
"76081",1.4,3,14052.6666666667,1.6,"Potenza",787.2218847,-0.225128850062268,-0.159690949534894,-0.142951704981175,-0.403410652636062,0.668404851793479,-0.125205248976648,7.21670948670946,-0.712835755095069,-0.678793376311006
"76082",2.2,1,14003.6666666667,0,"Potenza",778.7144136,0.324892135848589,-0.159690949534894,-0.155918852368555,-0.442948859645869,0.416173550107515,0.163315367126373,6.72262979485545,-0.712835755095069,-0.663985159443721
"76083",7,11,14083.6666666667,4,"Potenza",778.1264542,-0.775149835973125,-0.682477253987246,-0.123092308897266,-0.359841336747524,0.880498844165932,-0.0819467305514327,7.78572089653462,-0.712835755095069,-0.673826648054962
"76084",4,2,14059.6666666667,0,"Potenza",753.3018305,0.141551807211637,1.40866796382216,-0.150418307735748,-0.417686233702846,0.830221583025848,-0.0831211699656918,7.04577657687951,-0.712835755095069,-0.653235490601996
"76085",13.2,9,14177,0,"Potenza",780.4741912,-0.775149835973125,-0.682477253987246,-0.0215420933269342,-0.359674636756298,1.93885631606432,1.17881398065587,8.87164566750187,-0.712835755095069,-0.592566179409662
"76086",3.2,4,14025.3333333333,0.8,"Potenza",778.1659932,-0.0417885214253157,0.363095354917459,-0.143172610388115,-0.408942061435824,1.85139923156015,0.0214039379033808,7.34923082461333,-0.712835755095069,-0.674055084094911
"76087",1.2,2,14077,0.8,"Potenza",780.0187607,0.874913121759446,0.885881659369811,-0.161706574030384,-0.420020033580006,1.48171348788306,-0.348152997783528,6.46925031679577,-0.712835755095069,-0.633990859287709
"76088",4.2,4,13897.0743023863,0,"Potenza",790.2601627,1.24159377903335,1.40866796382216,-0.149291690160354,-0.452920550030098,0.975560892540039,1.48730006680129,7.18841273649695,-0.712835755095069,-0.621119314805042
"76089",9.6,12,14036.5833333333,2.4,"Potenza",788.8700746,-1.50851115052093,-0.682477253987246,-0.0123082473168409,-0.318166338941097,0.579680273310979,0.669107274867354,8.87793983472502,-0.712835755095069,-0.656478488340116
"76091",4.8,11,14039,6.2,"Potenza",808.6642169,-0.40846917869922,-0.159690949534894,-0.107695202033546,-0.340201046872204,1.14751757559898,-0.00854426716022991,8.05674377497531,-0.712835755095069,-0.671836378401856
"76092",3.4,6,14105.3333333333,2.6,"Potenza",741.7293559,0.508232464485542,-0.159690949534894,-0.124439831879601,-0.378526890309461,0.517995566366003,0.0215996778057573,7.75018416225784,-0.712835755095069,-0.661893136349272
"76093",1.8,1,14086.3333333333,0,"Potenza",799.3940339,0.324892135848589,1.40866796382216,-0.160160236181804,-0.429052142195508,0.961618458778503,-0.217007263191246,6.57088296233958,-0.712835755095069,-0.598816209599366
"76094",7.6,6,14084.6666666667,0,"Potenza",784.0206915,0.141551807211637,0.363095354917459,-0.130956541384331,-0.398182334729438,0.443635919637813,0.122797207334429,7.63723438878947,-0.712835755095069,-0.625959628918535
"76095",24,22,14205,0,"Potenza",764.6588542,-0.591809507336173,-0.682477253987246,0.0825706249639023,-0.362447918428508,1.42721124681524,2.60928118722362,9.40648264778745,-0.712835755095069,-0.625591809864513
"76096",5.6,2,14092.6666666667,0,"Potenza",790.9671051,-0.40846917869922,-0.159690949534894,-0.112510939904839,-0.386058699003931,1.38411645155231,0.296809980547174,7.97831096986772,-0.712835755095069,-0.634819926347331
"76097",7.2,6,13984.3187327824,0,"Potenza",760.824781,1.0582534503964,0.885881659369811,-0.110478610160991,-0.431492023885266,1.06386297302977,1.63919423104549,8.04686951095958,-0.712835755095069,-0.640574185881498
"76098",5.6,5,14093.6666666667,0,"Potenza",829.1818983,-1.50851115052093,-0.682477253987246,-0.0998972411685631,-0.417913551872699,1.48086849189752,1.02985591494732,8.04622910107538,-0.712835755095069,-0.677972933435099
"76099",0.6,3,14130.3333333333,2.4,"Potenza",757.5512949,-0.40846917869922,0.363095354917459,-0.157929091571709,-0.386346635352412,1.06344047503699,-0.465205459404699,6.60800062529609,-0.712835755095069,-0.638626557934143
"76100",7.2,11,14009.6666666667,3.8,"Potenza",813.7152,-0.0417885214253157,-0.159690949534894,-0.101642393883389,-0.343322883071522,1.03048563160063,0.0715133529117753,8.13827263853019,-0.712835755095069,-0.679262152862041
"76060",9.6,17,14064.6666666667,7.4,"Potenza",774.3033763,-0.225128850062268,0.363095354917459,-0.0853616653919091,-0.37284393606313,-0.0198443784350562,0.567909745338682,8.358666283188,-0.712835755095069,-0.629963156921776
"100002",24.2,26,14068.6666666667,1.8,"Prato",681.0575186,-1.14183049324703,-0.682477253987246,0.153437079510264,0.0810801400444798,-0.591061664665247,0.0262974354627943,9.54616954473329,-0.630869690625927,-0.206384639248303
"100005",315.2,358,14121.2629139073,42.8,"Prato",683.2228271,-0.591809507336173,-0.159690949534894,4.12432222196079,2.4162590807682,0.0388828425605033,1.17959694026537,12.1305729361285,-0.630869690625927,0.380443388437436
"100003",27.6,23,14105.3333333333,0,"Prato",700.8621559,-0.40846917869922,-0.682477253987246,0.241489974716561,0.411237049939328,-0.0540667158497348,-0.123639329757636,9.79300281936086,-0.630869690625927,0.176558464082414
"100001",7.2,8,13931.4650666667,0.8,"Prato",690.486541,-0.0417885214253157,-0.159690949534894,-0.105662872289698,-0.421535488045694,-0.14997376020939,1.14671263666611,8.03980234373648,-0.630869690625927,-0.435425370900111
"100007",13.8,16,13971.4973439575,2.2,"Prato",705.0640271,0.508232464485542,0.363095354917459,-0.0398772421029567,-0.326925665752775,-0.402205061895354,0.514668491892263,8.70151275087287,-0.630869690625927,-0.470267802024119
"100006",23.8,25,14041,1.2,"Prato",703.9608407,0.324892135848589,-0.159690949534894,0.0496557193298377,-0.0342914084283687,-0.464734764825878,-0.0582622023638712,9.19227822915777,-0.630869690625927,-0.388907802520456
"88001",13,11,14412.6666666667,0,"Ragusa",822.6283119,-2.05853213643179,-1.2052635584396,0.0782408789878777,-0.329077611094052,0.523488040272063,1.27981577028216,9.16680636995245,-0.733686771495114,0.116356627121485
"88003",54.4,54,14381.6666666667,0,"Ragusa",812.7446644,-0.958490164610077,-0.682477253987246,0.490052738605483,0.205574724400772,0.591510217108646,0.554207952172325,10.2813758928741,-0.733686771495114,0.139857985711966
"88004",6.4,6,14270.3333333333,0,"Ragusa",817.0416,0.324892135848589,0.363095354917459,-0.1097054412367,-0.361493182115124,-0.293200579759711,0.128082184698596,8.05293303679757,-0.733686771495114,0.071521353820052
"88005",28.4,21,14430.6666666667,0,"Ragusa",808.3283797,-0.958490164610077,-1.2052635584396,0.186175260818777,-0.269202005154708,-0.051531727893092,1.5006103801629,9.62390591611821,-0.733686771495114,0.150845051281848
"88002",18,18,14348.5265151515,0,"Ragusa",807.4741075,-0.591809507336173,-0.159690949534894,0.00527582307558556,-0.372828781518473,0.106482521404313,1.76740386710212,9.01481198769495,-0.733686771495114,0.131457513540962
"88007",7.8,3,14224.3333333333,0,"Ragusa",814.0230915,0.141551807211637,-0.159690949534894,-0.109285720963514,-0.385361589949715,0.349841365242027,0.380978138569086,8.06557942728209,-0.733686771495114,0.0975635201220319
"88008",37.6,31,14414,0,"Ragusa",805.6865898,-0.958490164610077,-1.2052635584396,0.254876842377126,1.39490338907293,0.209572031641122,-0.424883039515132,9.84845041660622,-0.733686771495114,0.169867471145365
"88009",146,143,14306.3333333333,0,"Ragusa",810.6909254,-0.40846917869922,-0.159690949534894,1.44657315065582,-0.232800788888876,-0.469804740739163,7.97803522960738,11.1533033251703,-0.733686771495114,0.128984633225956
"88010",16.6,19,14406.6666666667,2.4,"Ragusa",827.4414508,-1.32517082188398,-1.2052635584396,0.0689186708150084,-0.122021067447063,0.134367388927384,0.0783642494949542,9.1539816383068,-0.733686771495114,0.188547942229586
"88012",98.8,91,14407.6666666667,0,"Ragusa",817.7528833,-1.50851115052093,-1.2052635584396,1.24040213435869,0.0359802151455967,1.09977530241554,2.84593072919686,11.0187274989741,-0.733686771495114,0.148393908534864
"88006",103.8,81,14344.6666666667,0,"Ragusa",804.1634071,-0.775149835973125,-0.682477253987246,1.02453337069689,-0.190989400180536,-0.154621238129901,4.99691651641267,10.8959797779039,-0.733686771495114,0.0972028109666088
"39005",6.8,9,13958,2.2,"Ravenna",710.1106169,0.508232464485542,0.885881659369811,-0.118607929136384,-0.421762806215547,0.0832451318017533,0.926505246492505,7.9098566672694,-0.520143603536034,-0.216323680556271
"39007",63.4,59,14051.3333333333,0,"Ravenna",714.6980176,-0.0417885214253157,-0.159690949534894,0.462351200575203,0.0615913956157286,-0.215038451096556,0.884421167481549,10.2714584562167,-0.520143603536034,0.518776196416485
"39004",18.4,17,13996.5567236093,0,"Ravenna",713.6914909,0.691572793122493,0.885881659369811,-0.00864121756163638,-0.410896997696562,-0.269540692164378,3.07788251351306,8.9442893196507,-0.520143603536034,-0.121572995987955
"39003",4.4,7,14054,2.6,"Ravenna",698.3375186,-0.775149835973125,-0.159690949534894,-0.120596077798844,-0.113337513358669,-1.15425148903273,-0.530974066603217,7.76131918094799,-0.520143603536034,0.335875045259216
"39010",122,146,14059.3333333333,24,"Ravenna",700.0420881,-0.0417885214253157,0.363095354917459,1.12365362679088,-0.0650551340818407,-0.235740852742473,3.49735312430599,10.9638439957497,-0.520143603536034,0.341328792692766
"39006",17.2,14,14065,0,"Ravenna",702.3221695,-0.225128850062268,-0.159690949534894,0.0377710084364641,-0.025077445276984,-0.313902981405628,-0.0923209453773893,9.16104508025131,-0.520143603536034,0.261001519004628
"39002",36.4,40,14042,3.6,"Ravenna",711.6517586,0.324892135848589,0.363095354917459,0.194945205474296,-0.152360465850142,-0.714008580562425,0.831767133742259,9.7240617988542,-0.520143603536034,0.397753340249227
"39013",20,26,14046.3333333333,6,"Ravenna",688.8774508,-0.40846917869922,0.363095354917459,0.058933746421319,-0.0455512351084326,-0.421639969562949,0.00320012698236256,9.25426155903411,-0.520143603536034,0.395676318901225
"39014",306,327,14030.463190687,21,"Ravenna",702.1496917,-0.0417885214253157,-0.159690949534894,3.30858482575334,-0.114322558761367,-0.745273432027687,12.0719352878127,11.9430181429031,-0.520143603536034,0.495009979504926
"39011",18.4,21,14032.6666666667,2.6,"Ravenna",705.5899932,0.324892135848589,0.363095354917459,0.00591644875571165,0.0391626695235421,-0.327000419181616,-0.245389549035844,9.01905879381072,-0.520143603536034,0.459157059508686
"39015",12.8,11,14033,0,"Ravenna",700.9618576,-0.0417885214253157,0.363095354917459,-0.04877973000264,-0.272854250417017,0.0498677903726223,0.140413798548318,8.66163979578127,-0.520143603536034,0.0996397658276108
"39018",7,11,14058.6666666667,4,"Ravenna",698.5868339,-0.0417885214253157,0.885881659369811,-0.0753104693761377,-0.209402171938649,-0.541629399510711,-0.21622430358174,8.40938523878193,-0.520143603536034,0.315931446051397
"39016",27.2,37,14044,9.8,"Ravenna",697.6210576,0.141551807211637,0.363095354917459,0.0975701020951304,-0.0748752790195007,-0.99961722367752,0.179561779023626,9.39955478502731,-0.520143603536034,0.339330054763123
"39009",14.6,15,14051,0.4,"Ravenna",689.2743051,0.141551807211637,0.363095354917459,-0.0113583540669988,-0.15222407494823,-0.696263664865925,-0.0381009924190875,8.90707077618269,-0.520143603536034,0.414879376987079
"39001",25.4,25,14028,0,"Ravenna",705.2858847,0.874913121759446,0.885881659369811,0.0894407831197373,-0.29690451278749,-0.771468307579663,1.36437540810883,9.41287296938627,-0.520143603536034,0.49138944284704
"39012",74.8,105,14032.6666666667,30.2,"Ravenna",697.7703539,0.324892135848589,0.885881659369811,0.53887283353923,-0.055583543671289,-0.808648130943759,1.56540028784953,10.3754268072496,-0.520143603536034,0.583332155204361
"39017",6,4,14036.3333333333,0,"Ravenna",697.7894644,-0.775149835973125,-0.159690949534894,-0.109572897992536,-0.0142874094812834,-1.13397158537959,-0.542522720843433,7.94520113241276,-0.520143603536034,0.469567146310732
"80001",5.4,7,14125.1316392122,1.6,"Reggio di Calabria",789.1409898,-0.958490164610077,-0.159690949534894,-0.109086906097268,-0.380406053846914,1.53537073296534,0.329107064439303,8.07402621612406,-0.695100407812272,-0.365213742478308
"80004",2.8,1,14212,0,"Reggio di Calabria",779.7168,-0.40846917869922,-0.159690949534894,-0.146132742841112,-0.380633372016767,0.00973048105911042,-0.277490893025597,7.21597500265147,-0.695100407812272,-0.569680435841438
"80005",10,14,14331.6666666667,4,"Reggio di Calabria",759.0481627,-0.591809507336173,-0.159690949534894,-0.0618352395527958,-0.250577069771399,0.846276506751253,-0.0842956093799511,8.46800294722547,-0.695100407812272,-0.455645028628986
"80006",3.4,2,14175,0,"Reggio di Calabria",792.7152407,0.141551807211637,0.363095354917459,-0.152538999642372,-0.416049542879902,1.72000235580749,-0.138319822435876,6.98656645940643,-0.695100407812272,-0.345383549932304
"80003",5.4,4,14306.3333333333,0,"Reggio di Calabria",754.9727186,-0.591809507336173,-0.159690949534894,-0.127024425140799,-0.135917784897424,2.38205671048405,-0.52686352865331,7.71690613529839,-0.695100407812272,-0.686997310206838
"80008",4.4,5,14344.6666666667,0.6,"Reggio di Calabria",761.6682793,-0.958490164610077,-0.159690949534894,-0.118320752107362,-0.272945177684958,1.30130684496865,-0.359505912121367,7.80057265467065,-0.695100407812272,-0.406006636614763
"80052",6.6,8,14340,1.4,"Reggio di Calabria",753.4717017,-0.958490164610077,-0.682477253987246,-0.0951698654600465,-0.146162257085477,1.45974359225882,-0.418032142931953,8.12237124340655,-0.695100407812272,-0.631576947165745
"80010",6,1,14161,0,"Reggio di Calabria",801.0678508,0.141551807211637,0.885881659369811,-0.145536298242373,-0.387074053495942,0.984855848381063,-0.229730356845721,7.24279792279376,-0.695100407812272,-0.739477482595488
"80011",1.2,3,14249.1666666667,1.8,"Reggio di Calabria",780.2674169,0.324892135848589,1.40866796382216,-0.164755068646156,-0.455784758970249,2.01279346479974,0.19287209238523,6.13339804299665,-0.695100407812272,-0.333398600336551
"80014",8.2,8,14355.6666666667,0,"Reggio di Calabria",787.5733424,0.141551807211637,-0.159690949534894,-0.0960313965471126,-0.318696748004087,0.748256972427729,-0.0185270021814334,8.19533366716287,-0.695100407812272,-0.288721342304296
"80015",2.4,5,14340.6666666667,2.6,"Reggio di Calabria",767.0145356,1.60827443630726,1.40866796382216,-0.150109040166032,-0.382194290116426,0.539965461990241,-0.319966451841306,7.09920174355309,-0.695100407812272,-0.323040156746306
"80016",3.6,1,14251.6666666667,0,"Reggio di Calabria",741.0842847,1.4249341076703,1.93145426827452,-0.154991049659407,-0.335366747126658,2.02842589053237,-0.511204336463186,6.88653164253051,-0.695100407812272,-0.380168392388295
"80017",1.6,2,14336,0.4,"Reggio di Calabria",759.2402929,-0.591809507336173,-0.159690949534894,-0.157045469943949,-0.40842680691749,2.46233132911107,-0.385147839332694,6.57228254269401,-0.695100407812272,-0.640495190945542
"80018",6,6,14344,0,"Reggio di Calabria",748.4533627,-0.958490164610077,-0.682477253987246,-0.0739850369344975,0.363757861529314,1.17075496520154,-0.569143347566642,8.39162996844089,-0.695100407812272,-0.190398638878014
"80019",0.8,1,14329,0.2,"Reggio di Calabria",725.3375186,-0.775149835973125,0.885881659369811,-0.165174788919342,-0.448798513883426,1.93505383412936,-0.198411972465474,5.96357934361845,-0.695100407812272,-0.706989777259274
"80020",1.2,2,14129.3333333333,0.8,"Reggio di Calabria",774.7934644,0.141551807211637,-0.159690949534894,-0.158834803740163,-0.427764005899673,2.98158136223009,-0.171987085644641,6.68586094706836,-0.695100407812272,-0.589533978819567
"80021",1.4,2,14345.6666666667,0.6,"Reggio di Calabria",762.2142102,1.24159377903335,2.97702687717922,-0.1631203686348,-0.400334280070715,0.424623509962991,-0.501613081246736,6.27664348934164,-0.695100407812272,-0.351290424586489
"80022",6.2,8,14101,1.8,"Reggio di Calabria",763.2964068,1.24159377903335,1.40866796382216,-0.140676379289693,-0.396575952995808,1.64099523115879,0.0035916067871157,7.5076900778199,-0.695100407812272,-0.361241603982203
"80023",5.8,3,14275,0,"Reggio di Calabria",764.2768271,-0.958490164610077,-0.159690949534894,-0.123799206199474,-0.374965572315093,0.945986033045872,0.0210124580986277,7.7873820264847,-0.695100407812272,-0.441714695201727
"80024",1.2,0,14317.3333333333,0,"Reggio di Calabria",751.554061,-0.0417885214253157,0.885881659369811,-0.157995363193791,-0.422929706154127,1.21384976046447,-0.245585288938221,6.65027904858742,-0.695100407812272,-0.371144030677602
"80025",16,9,14270.8,0,"Reggio di Calabria",777.5150644,-0.225128850062268,-0.159690949534894,-0.0170135324846636,-0.365524290993855,1.90505647664242,1.26591823721343,8.86220033048729,-0.695100407812272,-0.658557852666248
"80026",2,4,14179,2,"Reggio di Calabria",775.2862373,0.691572793122493,1.93145426827452,-0.161949569978018,-0.452359831877793,2.16235775424167,0.237892269931835,6.38856140554563,-0.695100407812272,-0.53814810326846
"80027",9.8,4,14145,0,"Reggio di Calabria",717.073139,-1.32517082188398,-0.682477253987246,-0.0305771244707814,-0.142191766385374,1.10864776026379,-0.139690001752512,8.77832592863448,-0.695100407812272,-0.669181468208924
"80028",19.6,21,14226.9028954802,1.4,"Reggio di Calabria",729.1850034,-0.775149835973125,-0.159690949534894,0.0520856788061781,-0.217767480589248,1.04654055532604,0.487264905559548,9.24416192045169,-0.695100407812272,-0.609473575965525
"80070",2.4,3,14178.7953134172,0.6,"Reggio di Calabria",756.9855458,0.874913121759446,-0.159690949534894,-0.157111741566031,-0.444388541388273,1.06217298105867,0.257074780364736,6.7696419768525,-0.695100407812272,-0.380970581588881
"80030",1.2,1,14121.6666666667,0,"Reggio di Calabria",750.3232271,-0.591809507336173,0.363095354917459,-0.155454951013981,-0.430279660312715,2.04617080622887,-0.0531729649020812,6.82001636467413,-0.695100407812272,-0.461551892329705
"80031",6.6,7,13957,0.4,"Reggio di Calabria",743.2830915,-0.958490164610077,0.363095354917459,-0.101399397935755,-0.227117834642545,0.385331196635027,-0.307439098089207,8.14206328310415,-0.695100407812272,-0.452049582026289
"80032",2.8,3,14306.6666666667,0.2,"Reggio di Calabria",745.9148136,-0.40846917869922,-0.159690949534894,-0.138356872516822,-0.115246985985436,1.66043013882638,-0.577951643173587,7.47986413116503,-0.695100407812272,-0.705948474963098
"80033",1.2,2,14361,0.8,"Reggio di Calabria",769.9711729,1.24159377903335,2.45424057272687,-0.156846655077703,-0.411578952206122,0.0101529790518842,-0.351872055928682,6.61338421837956,-0.695100407812272,-0.330835139300902
"80034",3.2,3,14292.3333333333,0,"Reggio di Calabria",739.8003661,1.24159377903335,1.40866796382216,-0.154063246950259,-0.235786234186282,3.00946622975316,-0.596938413704111,6.92853781816467,-0.695100407812272,-0.397314751931701
"80036",4,5,14297.3333333333,1,"Reggio di Calabria",769.1836881,-0.591809507336173,0.885881659369811,-0.1178126696714,-0.325743611269538,0.622352570581134,-0.15848103238066,7.92732436030979,-0.695100407812272,-0.584119359498124
"80037",5.4,5,14101.6666666667,0,"Reggio di Calabria",738.8756664,-0.591809507336173,-0.682477253987246,-0.134932838709252,-0.270308286914661,4.29724011172773,-0.437801873071984,7.57353126274595,-0.695100407812272,-0.6914564017215
"80039",12.4,10,14290,0,"Reggio di Calabria",789.2347119,-1.32517082188398,-0.682477253987246,-0.0171239851881336,-0.175986400970223,1.28482942325047,-0.0198971814980692,8.85566343070012,-0.695100407812272,-0.63855061723007
"80079",1.8,2,14286,0.2,"Reggio di Calabria",751.8506034,-0.40846917869922,1.40866796382216,-0.161264763216504,-0.419732097231525,0.788816779734015,-0.330536406569639,6.5206211275587,-0.695100407812272,-0.36572942283127
"80040",7.4,4,14231.6666666667,0,"Reggio di Calabria",781.0505085,-0.0417885214253157,0.363095354917459,-0.106237226347742,-0.340019192336322,2.22530995516497,0.01748913985585,8.09376775793108,-0.695100407812272,-0.639875414191342
"80041",1.6,2,14202,0.4,"Reggio di Calabria",743.9894237,0.324892135848589,0.885881659369811,-0.165086426756566,-0.394439162199188,2.45092388330618,-0.565620029323865,6.02102334934953,-0.695100407812272,-0.369854806640126
"80042",12.6,15,14304.3333333333,2.4,"Reggio di Calabria",755.8506305,-0.40846917869922,0.363095354917459,-0.0637129355117861,-0.246091324552962,2.04532581024332,-0.0273352977883778,8.57338447106598,-0.695100407812272,-0.715387501189707
"80043",22.6,26,14338,3.4,"Reggio di Calabria",766.4031458,-0.591809507336173,-0.682477253987246,0.100110514274941,0.262449730498053,0.926551125378277,-0.221900760750659,9.43019853229886,-0.695100407812272,-0.472911244637338
"80044",7.2,4,14132.8666666667,0,"Reggio di Calabria",775.0621831,-0.40846917869922,-0.159690949534894,-0.114874627759097,-0.415125115655833,2.18982012377197,0.860932379196364,7.99665387546261,-0.695100407812272,-0.638781318718787
"80045",12.6,14,14341,1.4,"Reggio di Calabria",783.2502305,-0.958490164610077,-0.682477253987246,-0.0297818650057973,0.140470800554803,1.93251884617272,-0.409615327129762,8.78186248955894,-0.695100407812272,-0.536741370150635
"80046",3.2,3,14272.3333333333,0,"Reggio di Calabria",747.4983864,0.508232464485542,0.363095354917459,-0.142200626597579,-0.242605779281879,1.10822526227102,-0.520012632070131,7.36707705988101,-0.695100407812272,-0.697826502949342
"80047",2.4,0,14119.3333333333,0,"Reggio di Calabria",766.8490576,-0.0417885214253157,0.885881659369811,-0.163098278094106,-0.369949418033665,1.28567441923601,-0.562683930788217,6.31716468674728,-0.695100407812272,-0.668046119631642
"80048",2.2,0,14239.3333333333,0,"Reggio di Calabria",752.7731797,0.324892135848589,0.885881659369811,-0.154394605060669,-0.383497580956918,1.67268258061682,-0.385343579235071,6.90875477931522,-0.695100407812272,-0.488009744619802
"80049",7.6,11,14313,3.4,"Reggio di Calabria",749.3249898,-1.50851115052093,-1.2052635584396,-0.0636687544303981,0.699643189304464,1.56156560851731,-0.59811285311837,8.52615293278771,-0.695100407812272,-0.676168117464334
"80007",20.2,19,14195.3333333333,0,"Reggio di Calabria",759.8938576,-0.40846917869922,-0.682477253987246,0.0461654139001853,0.177023562267205,2.24220987487592,-0.239517351964548,9.27068260098234,-0.695100407812272,-0.455572104076676
"80050",18.8,32,14371,13.2,"Reggio di Calabria",782.344678,-0.775149835973125,-0.682477253987246,0.0735135032793611,0.0050346349562421,1.34609163220267,-0.032816015054921,9.3160508263983,-0.695100407812272,-0.269394138092209
"80091",2.2,2,14334.3333333333,0,"Reggio di Calabria",767.1108203,-0.40846917869922,-0.159690949534894,-0.144232956341427,-0.356355791476441,1.2197647323633,-0.378101202847139,7.20042489294496,-0.695100407812272,-0.627436401567161
"80054",9.6,13,14280,3.4,"Reggio di Calabria",773.5640949,-0.0417885214253157,-0.159690949534894,-0.0407829542714109,-0.271050859602848,0.247596850990765,0.18386805687591,8.71964411950536,-0.695100407812272,-0.300439945168322
"80055",10,9,14230.8333333333,0,"Reggio di Calabria",725.4024407,-0.775149835973125,-0.159690949534894,-0.0593169179136794,-0.33151749278381,1.38834143148005,0.42658553582282,8.59526472683639,-0.695100407812272,-0.528229379625269
"80056",4,7,14339,3,"Reggio di Calabria",793.3189424,0.508232464485542,0.885881659369811,-0.121413427804522,-0.404516934396015,1.67479507058069,0.304052356935106,7.7393592026891,-0.695100407812272,-0.285512675390182
"80057",33.6,30,14276,0,"Reggio di Calabria",765.5299932,-0.958490164610077,-0.682477253987246,0.239789003083122,0.412570649869133,1.84210427571912,-0.0972144429368029,9.83740116740827,-0.695100407812272,-0.55671811388064
"80058",3.2,7,14123.3333333333,3.8,"Reggio di Calabria",759.3359186,2.15829542221811,2.97702687717922,-0.16267855782092,-0.408366188738863,2.78554229358304,-0.421163981369978,6.46146817635372,-0.695100407812272,-0.705561758652079
"80072",1.2,0,14153.3333333333,0,"Reggio di Calabria",778.0952136,0.324892135848589,1.40866796382216,-0.164092352425336,-0.410684834071366,3.70278543589498,-0.460311961845286,6.28599809450886,-0.695100407812272,-0.664616868378131
"80060",5.6,2,14264.8463725099,0,"Reggio di Calabria",787.9138169,-2.05853213643179,-0.682477253987246,-0.0903762181294478,-0.360129273096005,2.31910450956075,0.269797874019211,8.2190566610606,-0.695100407812272,-0.482074483197952
"80061",18.8,17,14301.6666666667,0,"Reggio di Calabria",736.5014237,-1.50851115052093,-0.682477253987246,0.0546040004452944,0.912412996287097,2.29459962597987,-0.495545144273063,9.28191657046541,-0.695100407812272,-0.66317296224235
"80063",337.8,344,14271.4299779226,6.19999999999999,"Reggio di Calabria",750.2658336,-0.591809507336173,-0.682477253987246,3.81017264275137,0.675668699657275,1.79267201056459,3.95303561703858,12.1052407490687,-0.695100407812272,-0.22410237076763
"80064",4.2,2,14343,0,"Reggio di Calabria",771.2774237,-1.69185147915789,-0.682477253987246,-0.12300394673449,-0.303314885177351,0.647702450147563,-0.408049407910749,7.49164547360513,-0.695100407812272,-0.630302948790351
"80065",13.2,17,14324.6666666667,3.8,"Reggio di Calabria",754.2170847,-1.50851115052093,-0.682477253987246,-0.00252213778939753,-0.176562273667184,0.771494362030289,0.0613348779881951,8.96264794774056,-0.695100407812272,-0.620474703278093
"80066",2.8,2,14057.1666666667,0,"Reggio di Calabria",821.2052746,1.4249341076703,0.885881659369811,-0.16488761189032,-0.451662722823577,1.6988774561688,0.132584202453256,6.30991827822652,-0.695100407812272,-0.373870556660326
"80067",12.4,14,14336.6666666667,1.6,"Reggio di Calabria",770.5023864,-0.0417885214253157,-0.159690949534894,-0.0325431825925477,-0.212857408120418,0.118734963194753,0.0143573014178254,8.76935170779897,-0.695100407812272,-0.613533944743198
"80068",2.6,3,14105.3159851301,0.4,"Reggio di Calabria",779.3851119,-0.775149835973125,0.363095354917459,-0.152185550991268,-0.432810469270415,1.97603613942842,0.192480612580477,7.06646697013696,-0.695100407812272,-0.365886353683941
"80069",23.4,30,14339.3333333333,6.6,"Reggio di Calabria",768.3493424,-1.50851115052093,-1.2052635584396,0.152575548423198,0.0802314855436944,1.4859384678108,0.0484160444313435,9.57359363127504,-0.695100407812272,-0.672280656683226
"80081",5.8,8,14064,2.2,"Reggio di Calabria",758.6794983,-0.958490164610077,-0.159690949534894,-0.0857151140430131,-0.283856449837914,0.873316378288777,-0.0823382103561857,8.30721262662831,-0.695100407812272,-0.431908155701996
"80082",3.4,3,14329.6666666667,0,"Reggio di Calabria",759.4516068,-0.225128850062268,0.363095354917459,-0.143238882010197,-0.326486183957725,0.369698770902396,-0.451895146043094,7.19443685110033,-0.695100407812272,-0.487429577942723
"80071",7,6,14144.6666666667,0,"Reggio di Calabria",728.4717153,-0.775149835973125,-0.682477253987246,-0.107341753382442,-0.335472828939257,2.54683092766584,-0.0330117549572975,8.05769419481559,-0.695100407812272,-0.628168067144505
"80084",2.4,3,14025,0.6,"Reggio di Calabria",736.2429559,0.141551807211637,0.363095354917459,-0.154615510467609,-0.386286017173785,1.27933694934441,-0.382798960504176,6.88346258641309,-0.695100407812272,-0.479694410762126
"80073",6.6,5,14281.1666666667,0,"Reggio di Calabria",803.9363797,0.508232464485542,0.885881659369811,-0.11803357507834,-0.407608461506019,1.26116953565513,0.536982840763189,7.89543600694297,-0.695100407812272,-0.308317144898241
"80074",6.2,4,14098.6666666667,0,"Reggio di Calabria",770.4553424,-1.32517082188398,-0.682477253987246,-0.092143461384968,-0.412488224885535,2.43106647764581,1.3361888621666,8.30498958014036,-0.695100407812272,-0.417841062137799
"80075",2.4,1,14137.6210002397,0,"Reggio di Calabria",728.3285695,1.24159377903335,0.363095354917459,-0.149004513131332,-0.430794914831049,1.17666993710037,0.215186441256156,7.14282740116162,-0.695100407812272,-0.724683074454148
